id,userID,teamID
391,960,708
392,893,912
393,150,283
394,787,361
395,129,178
396,373,575
397,808,843
398,341,230
399,166,486
400,321,509
401,911,64
402,903,452
403,58,548
404,600,223
405,403,598
406,673,718
407,942,794
408,823,165
409,493,807
410,566,219
411,525,217
412,704,985
413,321,974
414,311,92
415,692,240
416,35,116
417,390,977
418,409,808
419,5,41
420,354,842
421,188,80
422,709,714
423,39,895
424,451,538
425,886,737
426,68,631
427,4,985
428,432,817
429,464,411
430,617,198
431,845,387
432,226,977
433,430,548
434,562,243
435,599,556
436,833,706
437,571,105
438,382,361
439,186,732
440,972,541
441,537,361
442,58,457
443,139,866
444,386,316
445,577,445
446,946,993
447,855,185
448,732,163
449,39,262
450,669,350
451,420,488
452,468,181
453,766,393
454,246,383
455,233,354
456,845,114
457,478,519
458,55,920
459,174,778
460,813,733
461,891,882
462,8,879
463,919,978
464,956,470
465,75,135
466,326,269
467,634,13
468,337,204
469,852,857
470,195,708
471,263,195
472,504,406
473,525,297
474,336,913
475,145,962
476,181,938
477,789,953
478,159,6
479,10,221
480,739,190
481,877,516
482,998,845
483,530,18
484,950,284
485,477,234
486,750,446
487,229,252
488,976,479
489,777,140
490,348,418
491,975,412
492,483,935
493,346,100
494,868,575
495,767,227
496,533,299
497,579,897
498,980,205
499,992,178
500,658,409
501,824,45
502,844,701
503,732,952
504,571,190
505,233,136
506,496,575
507,226,193
508,352,561
509,613,325
510,751,642
511,823,223
512,318,789
513,498,261
514,852,545
515,369,491
516,673,743
517,484,966
518,368,739
519,779,129
520,112,506
521,871,371
522,70,372
523,74,979
524,550,91
525,751,869
526,609,95
527,97,912
528,913,614
529,542,462
530,366,56
531,285,106
532,299,526
533,515,371
534,99,227
535,843,966
536,687,561
537,861,606
538,5,845
539,612,826
540,183,468
541,34,733
542,371,945
543,328,724
544,367,137
545,642,868
546,658,649
547,541,304
548,718,468
549,5,219
550,973,525
551,167,61
552,866,820
553,850,714
554,472,709
555,605,299
556,777,859
557,195,753
558,918,619
559,610,160
560,230,309
561,162,74
562,849,508
563,814,362
564,187,49
565,836,609
566,979,571
567,532,488
568,619,308
569,133,217
570,778,922
571,945,973
572,105,374
573,560,225
574,213,838
575,370,306
576,143,242
577,512,216
578,85,343
579,598,499
580,230,782
581,454,762
582,200,510
583,310,709
584,259,83
585,554,70
586,205,111
587,634,335
588,382,111
589,445,356
590,803,849
591,768,780
592,366,309
593,268,386
594,804,590
595,37,974
596,725,72
597,746,316
598,904,562
599,269,720
600,387,164
601,9,131
602,703,410
603,158,529
604,7,17
605,840,962
606,424,762
607,738,906
608,138,811
609,699,992
610,935,756
611,860,900
612,196,762
613,911,711
614,283,472
615,267,627
616,375,868
617,466,766
618,251,213
619,4,465
620,634,485
621,261,988
622,233,114
623,579,448
624,675,329
625,509,426
626,37,486
627,111,717
628,697,971
629,607,312
630,65,630
631,706,995
632,523,758
633,87,230
634,724,306
635,940,928
636,262,776
637,48,708
638,290,623
639,94,815
640,735,373
641,855,409
642,378,907
643,629,605
644,809,234
645,759,746
646,961,850
647,748,972
648,490,446
649,930,746
650,106,7
651,449,842
652,372,354
653,454,430
654,844,809
655,62,950
656,540,565
657,381,643
658,980,896
659,538,782
660,873,146
661,105,562
662,588,887
663,315,570
664,536,626
665,518,358
666,393,822
667,276,559
668,708,460
669,172,216
670,433,347
671,13,677
672,876,383
673,243,766
674,384,915
675,704,467
676,269,977
677,572,30
678,249,350
679,510,593
680,713,918
681,668,251
682,433,897
683,597,717
684,333,225
685,814,188
686,456,202
687,22,123
688,649,170
689,195,679
690,580,273
691,91,877
692,844,851
693,337,615
694,742,217
695,985,106
696,285,61
697,141,554
698,915,17
699,695,722
700,641,55
701,557,65
702,275,201
703,291,745
704,908,417
705,203,286
706,290,169
707,690,999
708,146,377
709,799,701
710,137,665
711,635,733
712,282,690
713,245,957
714,122,845
715,234,924
716,778,501
717,667,218
718,991,259
719,992,54
720,211,547
721,746,542
722,948,37
723,880,210
724,168,836
725,225,875
726,803,555
727,972,868
728,931,849
729,443,961
730,702,558
731,952,182
732,521,820
733,965,418
734,221,7
735,199,84
736,494,419
737,766,259
738,926,447
739,68,614
740,54,550
741,879,981
742,249,333
743,767,702
744,680,204
745,193,84
746,923,748
747,504,621
748,513,767
749,185,203
750,383,114
751,417,922
752,260,906
753,696,94
754,47,364
755,384,789
756,725,150
757,36,992
758,984,128
759,266,932
760,757,227
761,203,337
762,371,552
763,960,182
764,923,782
765,331,642
766,720,723
767,601,173
768,858,632
769,107,198
770,807,550
771,201,236
772,483,481
773,619,957
774,506,814
775,48,183
776,3,158
777,863,989
778,620,131
779,635,365
780,220,38
781,956,316
782,962,276
783,718,382
784,46,122
785,441,641
786,517,971
787,261,975
788,189,306
789,356,974
790,999,215
791,227,672
792,379,845
793,189,801
794,480,495
795,777,959
796,985,719
797,762,67
798,239,626
799,77,319
800,176,970
801,209,44
802,564,151
803,987,310
804,181,484
805,138,354
806,314,417
807,780,956
808,758,86
809,455,470
810,930,554
811,896,388
812,154,842
813,616,884
814,774,629
815,968,64
816,173,259
817,131,161
818,384,340
819,45,198
820,635,851
821,980,586
822,954,473
823,500,835
824,833,623
825,197,87
826,409,615
827,645,516
828,985,195
829,44,705
830,554,820
831,369,666
832,615,214
833,266,918
834,892,707
835,326,181
836,143,777
837,612,345
838,411,497
839,654,226
840,15,248
841,306,336
842,617,647
843,103,324
844,27,498
845,357,335
846,593,679
847,337,404
848,113,205
849,196,434
850,511,957
851,832,1
852,755,676
853,615,549
854,747,212
855,547,136
856,18,110
857,856,864
858,728,473
859,642,551
860,486,339
861,684,514
862,452,806
863,109,49
864,187,487
865,969,6
866,472,742
867,819,187
868,163,364
869,706,878
870,39,70
871,811,736
872,696,128
873,115,127
874,266,864
875,813,674
876,161,861
877,705,367
878,921,331
879,28,950
880,473,59
881,903,198
882,217,498
883,782,166
884,9,952
885,29,719
886,197,463
887,907,729
888,558,110
889,466,925
890,623,896
891,219,515
892,208,646
893,421,271
894,291,874
895,90,123
896,654,129
897,379,622
898,646,989
899,170,563
900,187,610
901,671,820
902,234,796
903,307,443
904,474,75
905,553,659
906,172,522
907,349,148
908,502,454
909,836,499
910,949,768
911,533,454
912,868,672
913,255,314
914,578,21
915,934,933
916,941,275
917,634,697
918,78,134
919,6,415
920,245,903
921,270,978
922,536,761
923,284,539
924,276,463
925,39,398
926,93,773
927,872,51
928,630,895
929,182,54
930,4,861
931,21,261
932,656,479
933,688,607
934,851,407
935,770,95
936,675,724
937,871,5
938,318,578
939,44,615
940,356,934
941,899,575
942,792,586
943,480,635
944,900,122
945,691,888
946,315,658
947,845,548
948,216,714
949,698,305
950,190,446
951,60,197
952,237,610
953,846,477
954,4,418
955,636,423
956,797,766
957,430,986
958,359,734
959,937,211
960,567,566
961,458,623
962,620,111
963,890,376
964,703,327
965,987,648
966,791,555
967,311,700
968,486,892
969,198,379
970,604,915
971,847,561
972,315,228
973,446,166
974,992,113
975,335,969
976,814,967
977,649,325
978,546,107
979,502,214
980,736,840
981,572,849
982,52,708
983,652,380
984,213,78
985,4,833
986,980,74
987,569,743
988,918,202
989,646,827
990,351,228
991,440,796
992,741,714
993,561,123
994,870,367
995,577,545
996,565,710
997,677,553
998,351,183
999,122,858
1000,620,459
